iter	Accuracy	Logloss
582	0.8264700898	0.3884354965
583	0.8266395526	0.3883030863
584	0.8268090154	0.3881382299
585	0.8268090154	0.3881152132
586	0.8266395526	0.3880593182
587	0.8266395526	0.3880182017
588	0.8266395526	0.3879875786
589	0.8268090154	0.3879439001
590	0.8268090154	0.3879144292
591	0.8268090154	0.3878914667
592	0.8268090154	0.3877391368
593	0.8268090154	0.3877108974
594	0.8268090154	0.3877007635
595	0.8268090154	0.3876816129
596	0.8268090154	0.3876304721
597	0.8268090154	0.3876003526
598	0.8266395526	0.3875334957
599	0.8266395526	0.3874911982
600	0.8266395526	0.3874627894
601	0.8268090154	0.3874289239
602	0.8268090154	0.38740683
603	0.8268090154	0.3873863643
604	0.8266395526	0.3873503998
605	0.8266395526	0.3873131592
606	0.8264700898	0.3872715577
607	0.826300627	0.3871562746
608	0.826300627	0.3871091494
609	0.826300627	0.3870571496
610	0.826300627	0.3870171028
611	0.826300627	0.3870042775
612	0.8264700898	0.3869377164
613	0.8264700898	0.3869092231
614	0.8264700898	0.3868825732
615	0.826300627	0.3868428316
616	0.8261311642	0.3867130726
617	0.8259617014	0.3864612884
618	0.826300627	0.3864405306
619	0.8264700898	0.3864098148
620	0.8264700898	0.3864039553
621	0.8261311642	0.3863842208
622	0.8261311642	0.3863621173
623	0.8261311642	0.3863263388
624	0.826300627	0.3863073593
625	0.8261311642	0.3862545986
626	0.826300627	0.3862181413
627	0.826300627	0.3861582905
628	0.826300627	0.3861368812
629	0.8264700898	0.3860940578
630	0.8264700898	0.386044884
631	0.8264700898	0.3859294844
632	0.8264700898	0.3858287015
633	0.8264700898	0.38570384
634	0.8264700898	0.3856726372
635	0.8266395526	0.3856236068
636	0.8268090154	0.3855280367
637	0.8268090154	0.3854798828
638	0.8268090154	0.3854605042
639	0.8268090154	0.3854320581
640	0.8268090154	0.385413474
641	0.8268090154	0.3854023099
642	0.8269784782	0.3853648316
643	0.8269784782	0.3853307596
644	0.8269784782	0.38530597
645	0.827147941	0.3852789156
646	0.827147941	0.3852650933
647	0.827147941	0.3852333987
648	0.827147941	0.3850169659
649	0.8274868666	0.3849765115
650	0.8274868666	0.3849617731
651	0.8276563294	0.3849327419
652	0.8276563294	0.3848995125
653	0.8278257922	0.3848633961
654	0.8278257922	0.3848403569
655	0.8278257922	0.3848203585
656	0.8278257922	0.3847860628
657	0.8278257922	0.3847545946
658	0.8276563294	0.3846590862
659	0.8276563294	0.3846268112
660	0.8276563294	0.3845967784
661	0.8278257922	0.3845393826
662	0.8278257922	0.3845177133
663	0.8278257922	0.3844643717
664	0.8278257922	0.3844241519
665	0.8276563294	0.3843484428
666	0.8278257922	0.3842925141
667	0.8278257922	0.3842627665
668	0.8278257922	0.3842330691
669	0.8278257922	0.3840334037
670	0.8278257922	0.3839932227
671	0.8278257922	0.3839522908
672	0.827995255	0.3839327431
673	0.827995255	0.3838950789
674	0.827995255	0.3838805971
675	0.827995255	0.3838593368
676	0.827995255	0.3837137699
677	0.8276563294	0.3836340587
678	0.827995255	0.3835918191
679	0.827995255	0.3835643692
680	0.8278257922	0.3835437602
681	0.8281647178	0.383525787
682	0.8281647178	0.3834556778
683	0.8281647178	0.3834228676
684	0.8281647178	0.3833920255
685	0.8285036435	0.3833698609
686	0.8281647178	0.3831902545
687	0.8283341806	0.3831494958
688	0.8281647178	0.3830713512
689	0.8281647178	0.3830297914
690	0.8283341806	0.382911101
691	0.8283341806	0.3828788223
692	0.8283341806	0.382865219
693	0.827995255	0.3827934857
694	0.8283341806	0.3827561225
695	0.8281647178	0.3827334716
696	0.8283341806	0.3827096095
697	0.8283341806	0.3826884711
698	0.8281647178	0.3826494915
699	0.8281647178	0.382616072
700	0.8281647178	0.3826010071
701	0.8281647178	0.3825532317
702	0.827995255	0.382470991
703	0.827995255	0.3824383583
704	0.827995255	0.3824024932
705	0.8281647178	0.3823682553
706	0.8281647178	0.3823432916
707	0.8285036435	0.3822871518
708	0.8285036435	0.3822544052
709	0.8286731063	0.3822187815
710	0.8288425691	0.3821923259
711	0.8288425691	0.3821131248
712	0.8286731063	0.3820521654
713	0.8286731063	0.382013703
714	0.8285036435	0.3819790617
715	0.8283341806	0.3819198609
716	0.8285036435	0.3818783389
717	0.8285036435	0.3818420331
718	0.8285036435	0.3818020361
719	0.8285036435	0.3817593305
720	0.8285036435	0.3817429221
721	0.8285036435	0.3817241002
722	0.8285036435	0.3816374494
723	0.8285036435	0.3816001616
724	0.8286731063	0.3814779552
725	0.8286731063	0.3813907074
726	0.8283341806	0.3812882323
727	0.8285036435	0.3812544181
728	0.8285036435	0.3810369892
729	0.8286731063	0.3809654356
730	0.8283341806	0.3808954867
731	0.8281647178	0.3808602212
732	0.8283341806	0.3808314416
733	0.8281647178	0.3808035777
734	0.8281647178	0.3807872759
735	0.8283341806	0.3806002903
736	0.8285036435	0.3805736799
737	0.8283341806	0.3805449588
738	0.8283341806	0.3805306332
739	0.8283341806	0.3805084501
740	0.8283341806	0.380495024
741	0.8283341806	0.3804632505
742	0.8281647178	0.3804286057
743	0.8285036435	0.3803946223
744	0.8285036435	0.380369291
745	0.8285036435	0.3803541666
746	0.8285036435	0.3803097675
747	0.8286731063	0.380292978
748	0.8286731063	0.3802821168
749	0.8286731063	0.3802642258
750	0.8285036435	0.3802211277
751	0.8285036435	0.3801817529
752	0.8288425691	0.3801299134
753	0.8288425691	0.3801200648
754	0.8286731063	0.3800199449
755	0.8286731063	0.3799956157
756	0.8286731063	0.3799917206
757	0.8288425691	0.3799534436
758	0.8286731063	0.3799088873
759	0.8290120319	0.379798328
760	0.8290120319	0.3797534427
761	0.8290120319	0.3797414684
762	0.8290120319	0.3797041371
763	0.8290120319	0.3796875588
764	0.8290120319	0.3796718465
765	0.8290120319	0.379641507
766	0.8290120319	0.3795958569
767	0.8291814947	0.3795611788
768	0.8291814947	0.3795271174
769	0.8291814947	0.3795106379
770	0.8291814947	0.3794775902
771	0.8291814947	0.3794451287
772	0.8291814947	0.3794236408
773	0.8291814947	0.3794169436
774	0.8295204203	0.379385491
775	0.8295204203	0.3793504003
776	0.8295204203	0.3793315013
777	0.8295204203	0.379284429
778	0.8295204203	0.3792567671
779	0.8293509575	0.3791523643
780	0.8293509575	0.3791262993
781	0.8293509575	0.3791042347
782	0.8293509575	0.3790578385
783	0.8293509575	0.379019161
784	0.8291814947	0.3790038423
785	0.8291814947	0.3789554565
786	0.8291814947	0.3789380859
787	0.8295204203	0.3789167842
788	0.8295204203	0.3788416962
789	0.8295204203	0.3788180079
790	0.8295204203	0.3787970826
791	0.8295204203	0.3786859886
792	0.8295204203	0.3786624016
793	0.8295204203	0.3786206006
794	0.8295204203	0.3785946602
795	0.8295204203	0.3785857649
796	0.8295204203	0.3785673033
797	0.8295204203	0.3784959328
798	0.8295204203	0.3784854538
799	0.8295204203	0.3784685774
800	0.8295204203	0.3784657275
801	0.8295204203	0.3784522044
802	0.8293509575	0.3784167258
803	0.8295204203	0.3783716079
804	0.8296898831	0.3783449825
805	0.8298593459	0.378275123
806	0.8298593459	0.3782452913
807	0.8298593459	0.3782136002
808	0.8301982715	0.3781851146
809	0.8300288087	0.3781586223
810	0.8298593459	0.3781072454
811	0.8295204203	0.378026927
812	0.8296898831	0.3779990123
813	0.8298593459	0.3779748516
814	0.8298593459	0.37794639
815	0.8296898831	0.3777328464
816	0.8296898831	0.37771111
817	0.8296898831	0.3776868284
818	0.8296898831	0.377654553
819	0.8296898831	0.3776308911
820	0.8296898831	0.3776073133
821	0.8296898831	0.3775432435
822	0.8296898831	0.3774970474
823	0.8296898831	0.3774818176
824	0.8296898831	0.3774565625
825	0.8296898831	0.377412044
826	0.8296898831	0.3773843729
827	0.8296898831	0.3773575711
828	0.8298593459	0.3773170708
829	0.8296898831	0.3772732611
830	0.8298593459	0.3772546748
831	0.8298593459	0.3772233807
832	0.8298593459	0.3772151447
833	0.8298593459	0.3771693639
834	0.8296898831	0.3770727277
835	0.8296898831	0.3770419423
836	0.8300288087	0.3770086285
837	0.8300288087	0.3769908446
838	0.8298593459	0.3769292051
839	0.8298593459	0.3768915724
840	0.8300288087	0.3768657454
841	0.8300288087	0.3768208949
842	0.8300288087	0.3767934019
843	0.8301982715	0.3766922062
844	0.8301982715	0.3766595294
845	0.8303677343	0.3766182922
846	0.8301982715	0.3765822006
847	0.8303677343	0.3763899223
848	0.8303677343	0.376358802
849	0.8305371971	0.3763101505
850	0.8305371971	0.3762902972
851	0.8305371971	0.3762609061
852	0.8305371971	0.3762078395
853	0.8305371971	0.376196244
854	0.8305371971	0.3761483652
855	0.8307066599	0.3761106285
856	0.8307066599	0.3760792065
857	0.8307066599	0.3760610369
858	0.8305371971	0.3760401854
859	0.8303677343	0.3758135364
860	0.8301982715	0.3758014567
861	0.8303677343	0.375777572
862	0.8303677343	0.3757465298
863	0.8305371971	0.3755873081
864	0.8303677343	0.3755568294
865	0.8307066599	0.3754620595
866	0.8307066599	0.3754445418
867	0.8305371971	0.3754235524
868	0.8303677343	0.3753867513
869	0.8305371971	0.3753636588
870	0.8301982715	0.375341572
871	0.8303677343	0.3753118484
872	0.8303677343	0.3752342502
873	0.8305371971	0.3752081728
874	0.8303677343	0.3751516026
875	0.8305371971	0.3751126618
876	0.8305371971	0.3750943719
877	0.8303677343	0.3750323884
878	0.8305371971	0.3750072366
879	0.8305371971	0.374979435
880	0.8305371971	0.3749618916
881	0.8305371971	0.3748211968
882	0.8305371971	0.3748108486
883	0.8308761227	0.3745613484
884	0.8308761227	0.374491725
885	0.8307066599	0.3744739705
